"company_name";"address";"phone";"website";"municipality";"general_summary";"portfolio";"data_source";"company_url";"scraped_city";"scraped_at"
"Sala2 arquitectos";"Rua António Joaquim Nunes da Silva, 55 - 2º, Ponta Delgada, Portugal";"";"http://www.sala2.com/";"Sintra";"SALA2:architects is located at São Miguel Island - Azores / Portugal, and consists in a team of young architects engaged in the development of all types of architectural projects. Founded in 2009 by Filipe Mota and Paulo Vieitas, following different professional experiences, both in the Azores, mainland Portugal and abroad.";"";"Archello";"https://archello.com/brand/sala2-arquitectos";"Sintra";"2025-11-01T23:10:34.825280"
"Vasco Vieira - Architect";"Algarve, Portugal";"00351 289 321 476";"http://www.vascovieira.com/";"Sintra";"Having studied and trained in South Africa, Vasco Vieira has been creating quality architecture for the last 15 years in the Algarve. Prior to setting up his own practice ARQUI+, Vasco Vieira was chief architect at the prestigious Vale do Lobo Resort. ARQUI+ was set up with the aim of creating innovative, high quality designs for the client searching for a unique product that reflects their personality and character. Having set up the practice in 2004 Vasco Vieira was immediately rewarded for the quality of his architecture by being listed as one of the top 10 architects internationally by the Homes Overseas Magazine. As the practice has developed more awards have been given for the quality of the designs and built product.";"";"Archello";"https://archello.com/brand/vasco-vieira-architect";"Sintra";"2025-11-01T23:10:53.258383"
